"REP_treat","time_treat","status","antID","tagIDdecimal","identifStart","identifEnd","AntTask1perc","prop_time_outside","box","colony_size","treatment","Comment","Exposed","IsAlive","IsQueen","surviv_time","tag_reoriented","N_exposed","exp_start","exp_end","pre_start","pre_end","middle_start","middle_end","post_start","post_end"
"NS_alleline_c50","NS","Night",70,1308,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",71,1366,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",72,1376,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",73,1385,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",74,1429,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",75,1434,NA,NA,"nurse",0.004,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",76,1482,NA,NA,"nurse",0.003,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",77,1489,NA,NA,"forager",0.023,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",78,1535,NA,NA,"nurse",0.009,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",79,1540,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",80,1547,NA,NA,"nurse",0.005,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",81,1556,NA,NA,"forager",0.037,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",82,1566,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",83,1571,NA,NA,"nurse",0.001,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",84,1579,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",85,1581,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",86,1589,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",87,1602,NA,NA,"forager",0.014,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",88,1625,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",89,1629,NA,NA,"forager",0.057,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",90,1702,NA,NA,"nurse",0.002,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",91,1774,NA,NA,"forager",0.24,"alleline",101,"Sham",NA,TRUE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",92,1785,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",93,1813,NA,NA,"forager",0.21,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",94,1845,NA,NA,"forager",0.016,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",95,1878,NA,NA,"nurse",0.006,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",96,1905,NA,NA,"forager",0.208,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",97,1963,NA,NA,"forager",0.034,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",98,2045,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",99,2073,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",100,2081,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"NS_alleline_c50","NS","Night",101,2082,NA,NA,"nurse",0,"alleline",101,"Sham",NA,FALSE,TRUE,FALSE,2022-11-09 09:18:59,FALSE,6,2022-11-07 20:00:00,2022-11-09 06:30:00,2022-11-07 21:30:00,2022-11-08 06:30:00,2022-11-08 09:30:00,2022-11-08 18:30:00,2022-11-08 21:30:00,2022-11-09 06:30:00
"DF_alleline_c57","DF","Day",1,0,NA,NA,"queen",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,TRUE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",2,5,NA,NA,"forager",0.103,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",3,21,NA,NA,"forager",0.068,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",4,30,NA,NA,"forager",0.052,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",5,31,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",6,32,NA,NA,"forager",0.087,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",7,41,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",8,98,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",9,104,NA,NA,"forager",0.061,"alleline",110,"Pathogen",NA,TRUE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",10,111,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",11,126,NA,NA,"nurse",0.002,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",12,199,NA,NA,"nurse",0.002,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",13,211,NA,NA,"forager",0.101,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",14,297,NA,NA,"forager",0.021,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",15,298,NA,NA,"forager",0.117,"alleline",110,"Pathogen",NA,TRUE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",16,324,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",17,330,NA,NA,"forager",0.094,"alleline",110,"Pathogen",NA,TRUE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",18,342,NA,NA,"forager",0.01,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",19,415,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",20,424,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",21,429,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",22,440,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",23,499,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",24,505,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",25,532,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",26,546,NA,NA,"nurse",0.001,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",27,549,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",28,550,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",29,598,NA,NA,"nurse",0.001,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",30,601,NA,NA,"forager",0.026,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",31,609,NA,NA,"nurse",0.001,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",32,623,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",33,640,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",34,648,NA,NA,"forager",0.248,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",35,651,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",36,699,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",37,725,NA,NA,"nurse",0.005,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",38,730,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",39,750,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
"DF_alleline_c57","DF","Day",40,801,NA,NA,"nurse",0,"alleline",110,"Pathogen",NA,FALSE,TRUE,FALSE,2022-12-20 18:36:15,FALSE,5,2022-12-19 08:00:00,2022-12-20 18:30:00,2022-12-19 09:30:00,2022-12-19 18:30:00,2022-12-19 21:30:00,2022-12-20 06:30:00,2022-12-20 09:30:00,2022-12-20 18:30:00
